player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"McLaughlin, Chase",K,TBB,NA,2.1,2.4,0,NA,0.5,NA,0.7,NA,0.3,NA,0.5,NA,1.8,1.8,8.6,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,TEN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aubrey, Brandon",K,DAL,NA,1.8,1.9,0,NA,0.7,NA,0.5,NA,0.2,NA,0.4,NA,2.2,2.4,8.5,NA,NA,FantasySharks,16414,NA,NA,NA,NA,NA,NYG,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuerlein, Greg",K,NYJ,NA,2.2,2.4,0,NA,0.4,NA,0.8,NA,0.7,NA,0.2,NA,1.5,1.6,8.5,NA,NA,FantasySharks,10868,NA,NA,NA,NA,NA,@LVR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myers, Jason",K,SEA,NA,2,2.3,0,NA,0.4,NA,1,NA,0.3,NA,0.2,NA,2.5,2.5,8.4,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,WAS,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.6,1.7,0,NA,0.4,NA,0.5,NA,0.3,NA,0.3,NA,2.3,2.3,7.8,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,DET,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.8,2,0,NA,0.2,NA,0.7,NA,0.7,NA,0.2,NA,1.7,1.8,7.7,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,@CHI,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.4,1.7,0,NA,0.2,NA,0.7,NA,0.3,NA,0.2,NA,3.3,3.4,7.6,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,DEN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prater, Matt",K,ARI,NA,1.9,2.2,0,NA,0.3,NA,0.7,NA,0.5,NA,0.4,NA,1.3,1.4,7.6,NA,NA,FantasySharks,8930,NA,NA,NA,NA,NA,ATL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.6,2,0,NA,0.4,NA,0.3,NA,0.5,NA,0.4,NA,2.3,2.3,7.5,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,HOU,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Riley",K,DET,NA,1.6,1.9,0,NA,0.2,NA,1,NA,0.3,NA,0.1,NA,2.8,2.8,7.3,NA,NA,FantasySharks,15369,NA,NA,NA,NA,NA,@LAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.9,2.4,0,NA,0.6,NA,0.5,NA,0.4,NA,0.4,NA,2.1,2.1,7.1,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,@MIN,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.8,2,0,NA,0.7,NA,0.4,NA,0.4,NA,0.2,NA,1.6,1.7,7.1,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,NYJ,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.7,2,0,NA,0.5,NA,0.5,NA,0.4,NA,0.3,NA,2.1,2.1,7,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,CLE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,NEP,NA,1.5,1.8,0,NA,0.4,NA,0.3,NA,0.7,NA,0.1,NA,1.9,2,6.5,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,IND,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boswell, Chris",K,PIT,NA,1.6,2,0,NA,0.4,NA,0.3,NA,0.5,NA,0.4,NA,1.3,1.4,6.5,NA,NA,FantasySharks,11936,NA,NA,NA,NA,NA,GBP,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moody, Jake",K,SFO,NA,1.3,1.7,0,NA,0.6,NA,0.3,NA,0.2,NA,0.2,NA,2.9,2.9,6.4,NA,NA,FantasySharks,16286,NA,NA,NA,NA,NA,@JAC,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,1.6,1.9,0,NA,0.6,NA,0.6,NA,0.1,NA,0.2,NA,2,2,6.4,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,@BUF,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.4,1.5,0,NA,0.4,NA,0.4,NA,0.4,NA,0.3,NA,1.9,2,6.3,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,CAR,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joseph, Greg",K,MIN,NA,1.5,1.9,0.1,NA,0.6,NA,0.3,NA,0.2,NA,0.3,NA,2.2,2.4,6.2,NA,NA,FantasySharks,13898,NA,NA,NA,NA,NA,NOS,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,WAS,NA,1.4,1.8,0,NA,0.3,NA,0.5,NA,0.3,NA,0.3,NA,1.9,2,6,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,@SEA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Anders",K,GBP,NA,1.4,1.7,0,NA,0.4,NA,0.7,NA,0.1,NA,0.2,NA,2,2,5.7,NA,NA,FantasySharks,16339,NA,NA,NA,NA,NA,@PIT,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,1.4,1.5,0,NA,0.4,NA,0.5,NA,0.2,NA,0.2,NA,1.2,1.2,5.4,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,@CIN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAC,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,14391,FFToday,11947,NA,NA,NA,NA,NA,SF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,18715,FFToday,16414,NA,NA,NA,NA,NA,NYG,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,17642,FFToday,15368,NA,NA,NA,NA,NA,HOU,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,18599,FFToday,16286,NA,NA,NA,NA,NA,JAC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,14584,FFToday,12437,NA,NA,NA,NA,NA,WAS,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,HOU,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,17767,FFToday,15523,NA,NA,NA,NA,NA,CIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,17010,FFToday,14983,NA,NA,NA,NA,NA,DEN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18493,FFToday,16339,NA,NA,NA,NA,NA,PIT,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16155,FFToday,13718,NA,NA,NA,NA,NA,NYJ,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18318,FFToday,15979,NA,NA,NA,NA,NA,DET,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,3188,FFToday,8851,NA,NA,NA,NA,NA,TB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16824,FFToday,14717,NA,NA,NA,NA,NA,TEN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16055,FFToday,13719,NA,NA,NA,NA,NA,CHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,3192,FFToday,8930,NA,NA,NA,NA,NA,ATL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18636,FFToday,16292,NA,NA,NA,NA,NA,IND,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16763,FFToday,14600,NA,NA,NA,NA,NA,SEA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,12445,FFToday,10868,NA,NA,NA,NA,NA,LV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,14644,FFToday,11936,NA,NA,NA,NA,NA,GB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,16578,FFToday,14244,NA,NA,NA,NA,NA,NE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,18719,FFToday,16444,NA,NA,NA,NA,NA,MIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,14905,FFToday,13403,NA,NA,NA,NA,NA,ARI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,17860,FFToday,15369,NA,NA,NA,NA,NA,LAC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,12674,FFToday,10976,NA,NA,NA,NA,NA,CLE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,13168,FFToday,11387,NA,NA,NA,NA,NA,BAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16084,FFToday,13898,NA,NA,NA,NA,NA,NO,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14750,FFToday,12956,NA,NA,NA,NA,NA,BUF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14392,FFToday,11945,NA,NA,NA,NA,NA,CAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,12435,FFToday,10862,NA,NA,NA,NA,NA,DAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,12.05,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,7,K14,2/2,2/2,73%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.3,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,GBSun 1:00 PM,NA,NA,6,K26,2/2,2/2,28%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.29,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,WASSun 4:25 PM,NA,NA,5,K13,2/2,2/2,64%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.28,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,5,K27,2/2,2/2,25%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.86,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,DENMon 8:15 PM,NA,NA,3,K4,2/1,2/2,85%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.81,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,4,K30,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.75,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,@LVSun 8:20 PM,NA,NA,7,K17,2/1,1/1,28%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.49,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,1,K9,2/2,2/2,82%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.43,NA,17665,FleaFlicker,16286,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,9,K10,2/2,2/2,35%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAC,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.14,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,SFSun 1:00 PM,NA,NA,9,K5,2/2,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,HOU,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.1,NA,16225,FleaFlicker,15523,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,7,NA,2/1,2/2,1%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.05,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,NYJSun 8:20 PM,NA,NA,3,K6,2/1,2/2,56%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.94,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,ATLSun 4:05 PM,NA,NA,4,K18,2/2,1/1,14%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,8.71,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,INDSun 9:30 AM,NA,NA,1,K32,2/2,1/1,5%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,8.66,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,7,K3,2/2,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.61,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,NYGSun 4:25 PM,NA,NA,7,K16,2/2,2/2,62%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,8.57,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,@CHIThu 8:15 PM,NA,NA,7,K28,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.37,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,DETSun 4:05 PM,NA,NA,5,K15,2/2,2/2,30%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,7.87,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,@PITSun 1:00 PM,NA,NA,6,K31,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,6.74,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,3,K1,1/2,2/2,96%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,6.69,NA,16587,FleaFlicker,15369,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,9,K20,1/2,2/2,17%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.35,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,CARThu 8:15 PM,NA,NA,3,K29,1/1,2/2,14%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.35,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@NESun 9:30 AM,NA,NA,1,K11,1/2,2/2,73%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6.03,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,3,K23,1/1,2/2,32%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.87,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,@BUFMon 8:15 PM,NA,NA,9,K25,1/1,1/1,12%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,5.52,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,5,K12,1/1,1/1,69%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,5.13,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,NA,1,K19,1/1,2/2,40%,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.03,NA,8478,FleaFlicker,10862,NA,NA,NA,NA,NA,@DALSun 4:25 PM,NA,NA,3,NA,1/1,1/1,2%,NA,NA,NA,NA,NA,NA,NA
DKa'imi Fairbairn,K,HOU,NA,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,4.1,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,7,NA,1/1,1/1,18%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,NYG,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,3.64,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,@DALSun 4:25 PM,NA,NA,3,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
Michael Badgley,K,DET,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14050,FleaFlicker,13980,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,9,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2.18,2.34,0.02,NA,0.66,NA,0.53,NA,0.63,NA,0.36,NA,2.75,NA,10.69,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,5.49,15.89,#19,1,10.7,10.7,10.7
Nick Folk,K,TEN,NA,1.95,2.16,0.02,NA,0.55,NA,0.4,NA,0.79,NA,0.19,NA,2.43,NA,9.46,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.86,14.06,#21,2,9.45,9.45,9.45
Cameron Dicker,K,LAC,NA,1.82,2.05,0,NA,0.52,NA,0.6,NA,0.55,NA,0.19,NA,2.88,NA,9.38,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,4.93,13.83,#10,3,9.39,9.39,9.39
Evan McPherson,K,CIN,NA,1.82,2.33,0.12,NA,0.53,NA,0.42,NA,0.67,NA,0.12,NA,2.78,NA,9.26,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,3.5,15.02,#22,4,9.27,9.27,9.27
Greg Zuerlein,K,NYJ,NA,2.05,2.16,0.04,NA,0.45,NA,0.74,NA,0.5,NA,0.31,NA,1.98,NA,9.24,NA,greg-zuerlein,NumberFire,10868,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,4.48,14,#27,5,9.22,9.22,9.22
Younghoe Koo,K,ATL,NA,1.97,2.14,0.02,NA,0.45,NA,0.72,NA,0.62,NA,0.17,NA,2.34,NA,9.24,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,5.23,13.25,#31,5,9.24,9.24,9.24
Chris Boswell,K,PIT,NA,1.97,2.16,0.02,NA,0.44,NA,0.68,NA,0.49,NA,0.34,NA,2.14,NA,9.21,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,4.16,14.26,#16,7,9.22,9.22,9.22
Riley Patterson,K,DET,NA,1.67,2.07,0.06,NA,0.5,NA,0.59,NA,0.44,NA,0.08,NA,3.23,NA,8.85,NA,riley-patterson,NumberFire,15369,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,5.69,12.01,#25,8,8.84,8.84,8.84
Matt Gay,K,IND,NA,1.76,2.12,0.02,NA,0.63,NA,0.43,NA,0.48,NA,0.23,NA,2.4,NA,8.7,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,4.95,12.45,#23,9,8.71,8.71,8.71
Chase McLaughlin,K,TB,NA,1.73,2.09,0.06,NA,0.63,NA,0.54,NA,0.29,NA,0.18,NA,2.85,NA,8.61,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,4.98,12.24,#26,10,8.6,8.6,8.6
Eddy Pineiro,K,CAR,NA,1.79,2.01,0,NA,0.52,NA,0.53,NA,0.54,NA,0.27,NA,1.92,NA,8.56,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,3.6,13.52,#29,11,8.58,8.58,8.58
Tyler Bass,K,BUF,NA,1.45,1.81,0.06,NA,0.48,NA,0.49,NA,0.32,NA,0.08,NA,3.78,NA,8.54,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,4.99,12.09,#32,12,8.55,8.55,8.55
Brandon McManus,K,JAC,NA,1.95,2.51,0.02,NA,0.67,NA,0.63,NA,0.48,NA,0.14,NA,1.87,NA,8.47,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,4.17,12.77,#9,13,8.45,8.45,8.45
