player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles_lost,site_pts,src_id,data_src,pos,id,opp,rec_tgt,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Demario Douglas,NE,1,12.4,0,0,0.3,0,0,1.5,25304,FantasyPros,WR,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,ARI,1,10.9,0,0.1,1,0,0,1.5,18585,FantasyPros,WR,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,LAC,0.7,7.5,0,0.6,3.2,0,0,1.5,25334,FantasyPros,WR,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justyn Ross,KC,0.7,9.9,0.1,0,0.1,0,0,1.4,19798,FantasyPros,WR,15763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones Jr.,DET,0.9,10.7,0.1,0,0,0,0,1.4,11215,FantasyPros,WR,10738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,SEA,0.8,10.3,0.1,0,0,0,0,1.4,25339,FantasyPros,WR,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,BUF,0.8,10.3,0.1,0,0,0,0,1.4,23748,FantasyPros,WR,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Goodwin,CLE,0.6,8.7,0,0.2,1.3,0,0,1.3,11599,FantasyPros,WR,11239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud III,SF,0.7,7.7,0,0.2,1.7,0,0,1.3,17530,FantasyPros,WR,13641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richie James Jr.,KC,0.7,9.5,0.1,0,0,0,0,1.3,17303,FantasyPros,WR,13724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,JAC,0.8,7.9,0,0.3,2,0,0,1.3,16666,FantasyPros,WR,13308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,IND,0.7,7.9,0,0.2,1.1,0,0,1.2,16604,FantasyPros,WR,13313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,LV,0.7,8.1,0,0.2,1.1,0,0,1.2,14103,FantasyPros,WR,12394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velus Jones Jr.,CHI,0.4,5.8,0,0.4,3.3,0,0,1.2,24214,FantasyPros,WR,15767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,LV,0.8,8.2,0.1,0,0,0,0,1.1,18345,FantasyPros,WR,14123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,KC,0.6,8,0.1,0,0,0,0,1.1,17603,FantasyPros,WR,13776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Bell,CLE,0.8,8.6,0,0,0,0,0,1.1,23108,FantasyPros,WR,15758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Rodgers,IND,0.5,7.6,0,0,0.3,0,0,1.1,20132,FantasyPros,WR,15297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,ARI,0.6,6.5,0,0,0,0,0,0.8,16972,FantasyPros,WR,13488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,JAC,0.6,6.4,0,0,0,0,0,0.8,23438,FantasyPros,WR,16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
River Cracraft,MIA,0.5,5.9,0,0,0,0,0,0.8,17224,FantasyPros,WR,13862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,NYG,0.5,5.8,0,0,0.1,0,0,0.8,18463,FantasyPros,WR,14112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,MIN,0.3,4.7,0,0,0,0,0,0.7,24177,FantasyPros,WR,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byron Pringle,WAS,0.3,5,0,0,0,0,0,0.7,17739,FantasyPros,WR,13863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Chosen,MIA,0.3,4.3,0,0,0,0,0,0.6,15688,FantasyPros,WR,12930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,BAL,0.3,3.4,0,0,1,0,0,0.6,19270,FantasyPros,WR,14847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,ATL,0.3,4.6,0,0,0.2,0,0,0.6,18166,FantasyPros,WR,13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Cooks,JAC,0.3,3.6,0,0,0.2,0,0,0.6,25604,FantasyPros,WR,16453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montrell Washington,KC,0.3,3.7,0,0,0.2,0,0,0.6,24554,FantasyPros,WR,15900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,CLE,0.3,4.2,0,0,0.1,0,0,0.6,25287,FantasyPros,WR,16191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Trammell,LAR,0.3,3.9,0,0,0.1,0,0,0.5,23260,FantasyPros,WR,16120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N'Keal Harry,MIN,0.4,4.1,0,0,0,0,0,0.5,18222,FantasyPros,WR,14101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lynn Bowden Jr.,NO,0.3,3.6,0,0,0.3,0,0,0.5,19587,FantasyPros,WR,14843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott Miller,ATL,0.3,4.2,0,0,0,0,0,0.5,18714,FantasyPros,WR,14280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rakim Jarrett,TB,0.3,3.4,0,0,0.2,0,0,0.5,23001,FantasyPros,WR,16198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Bell,SF,0.3,3.3,0,0,0.1,0,0,0.5,23012,FantasyPros,WR,16202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,NYG,0.3,3.3,0,0,0,0,0,0.4,15569,FantasyPros,WR,12658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Taylor,CHI,0.2,3.1,0,0,0.2,0,0,0.4,16505,FantasyPros,WR,13316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamison Crowder,WAS,0.3,3.2,0,0,0.1,0,0,0.4,13976,FantasyPros,WR,12184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keith Kirkwood,NO,0.2,3.1,0,0,0,0,0,0.4,17871,FantasyPros,WR,13882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samori Toure,GB,0.2,2.6,0,0,0,0,0,0.4,23883,FantasyPros,WR,15841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,DEN,0.2,2.8,0,0,0,0,0,0.4,18590,FantasyPros,WR,14118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,LAR,0.2,2.7,0,0,0.2,0,0,0.4,22843,FantasyPros,WR,15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,LAR,0.2,2.6,0,0,0,0,0,0.4,15665,FantasyPros,WR,12785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,MIA,0.2,2.5,0,0,0,0,0,0.3,18627,FantasyPros,WR,14841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St. Brown,CHI,0.2,2.5,0,0,0,0,0,0.3,17307,FantasyPros,WR,13637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cody Thompson,SEA,0.1,2.4,0,0,0.1,0,0,0.3,18535,FantasyPros,WR,14321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Boykin,PIT,0.2,2.3,0,0,0,0,0,0.3,18636,FantasyPros,WR,14125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Slater,NE,0,2.5,0,0,0.1,0,0,0.3,9446,FantasyPros,WR,9200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simi Fehoko,LAC,0.1,1.4,0,0,0,0,0,0.2,23196,FantasyPros,WR,15303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,PIT,0.1,1.2,0,0,0,0,0,0.1,19093,FantasyPros,WR,14555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antoine Green,DET,0,0.7,0,0,0.1,0,0,0.1,25466,FantasyPros,WR,16349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Tyreek",MIA,7.1,116,0.7,NA,2,0,0,16.1,NA,FantasySharks,WR,12801,@PHI,10.7,1,0.2,0,0,0.1,0.1,0.2,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kupp, Cooper",LAR,7.5,100,0.7,NA,5,0.1,0.1,15.1,NA,FantasySharks,WR,13164,PIT,10,1.5,0.3,0.3,0.1,0,0,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adams, Davante",LVR,6.6,87,0.7,NA,0,0,0,13.1,NA,FantasySharks,WR,11675,@CHI,11.1,2.1,0.3,0.1,0,0.2,0.1,0.1,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",GBP,3.9,63,0.9,NA,3,0.1,0,12.6,NA,FantasySharks,WR,15789,@DEN,7.1,1.5,0.6,0.2,0,0,0,0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diggs, Stefon",BUF,6.9,86,0.6,NA,-0.1,0,0.1,12.4,NA,FantasySharks,WR,12186,@NEP,10.7,1.6,0.1,0.3,0,0,0.1,0.1,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aiyuk, Brandon",SFO,5.7,87,0.4,NA,5,0.1,0.1,12.4,NA,FantasySharks,WR,14840,@MIN,9.3,1,0.2,0.2,0.1,0,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, A.J.",PHI,5.9,95,0.5,NA,0,0,0.1,12.1,NA,FantasySharks,WR,14104,MIA,9.7,1,0.1,0.1,0.1,0,0.1,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Addison, Jordan",MIN,4.8,72,0.8,NA,0,0,0,12,NA,FantasySharks,WR,16186,SFO,7.7,1.4,0.2,0.2,0,0.2,0,0.2,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Keenan",LAC,6.8,81,0.6,NA,1,0,0,11.6,NA,FantasySharks,WR,11222,@KCC,10.2,1.7,0.4,0.1,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, D.J.",CHI,4.4,72,0.6,NA,1,0,0,11.2,NA,FantasySharks,WR,13635,LVR,6.4,0.6,0.2,0.1,0.2,0,0,0.1,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Amon-Ra",DET,6.5,76,0.5,NA,3,0,0.1,10.9,NA,FantasySharks,WR,15287,@BAL,9,1.3,0.2,0,0.2,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Mike",TBB,6,74,0.5,NA,0,0,0,10.7,NA,FantasySharks,WR,11671,ATL,9,1.1,0.2,0.1,0.1,0.1,0,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waddle, Jaylen",MIA,5.1,75,0.5,NA,1,0,0,10.6,NA,FantasySharks,WR,15284,@PHI,7.7,1.1,0.3,0,0,0,0,0.1,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Marquise",ARI,6.4,73,0.5,NA,1,0,0,10.3,NA,FantasySharks,WR,14105,@SEA,10.7,1.2,0.2,0,0.2,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockett, Tyler",SEA,5,65,0.5,NA,0,0,0,9.9,NA,FantasySharks,WR,12187,ARI,7.9,1.1,0.3,0,0,0.1,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper, Amari",CLE,4.7,73,0.4,NA,0,0,0,9.7,NA,FantasySharks,WR,12175,@IND,9,1,0.1,0.1,0,0,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nacua, Puka",LAR,6.1,75,0.3,NA,1,0,0,9.7,NA,FantasySharks,WR,16211,PIT,9.3,0.9,0.1,0,0.3,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, DeVonta",PHI,6,71,0.4,NA,0.1,0,0,9.5,NA,FantasySharks,WR,15282,MIA,8,0.8,0.1,0,0.1,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metcalf, DK",SEA,5.7,70,0.4,NA,0.1,0,0,9.1,NA,FantasySharks,WR,14102,ARI,8.8,1.7,0.2,0.1,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rice, Rashee",KCC,4.1,55,0.5,NA,1,0.1,0,9,NA,FantasySharks,WR,16194,LAC,6,1.3,0.4,0,0,0,0,0,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirk, Christian",JAC,5.2,64,0.4,NA,2,0,0,9,NA,FantasySharks,WR,13633,@NOS,8.5,1,0.1,0.1,0.2,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Gabriel",BUF,3.4,56,0.6,NA,-0.1,0,0.1,8.9,NA,FantasySharks,WR,14845,@NEP,6.2,1.1,0.1,0.3,0.1,0.1,0,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",LVR,4.8,56,0.5,NA,1,0,0,8.9,NA,FantasySharks,WR,14127,@CHI,7.9,1.4,0.3,0.1,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridley, Calvin",JAC,6,62,0.4,NA,1,0,0,8.8,NA,FantasySharks,WR,13629,@NOS,8,0.8,0.1,0.1,0.1,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Godwin, Chris",TBB,5.8,63,0.4,NA,1,0,0.1,8.8,NA,FantasySharks,WR,13163,ATL,8,1.1,0.2,0.1,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickens, George",PIT,3.8,62,0.3,NA,2,0,0,8.5,NA,FantasySharks,WR,15762,@LAR,7,0.8,0,0,0,0.1,0.1,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Deebo",SFO,4.5,55,0.2,NA,11,0.1,0.1,8.3,NA,FantasySharks,WR,14136,@MIN,7,0.9,0,0.1,0.1,0,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olave, Chris",NOS,5,67,0.3,NA,0,0,0.1,8.2,NA,FantasySharks,WR,15754,JAC,8.6,0.7,0.2,0.1,0,0,0,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaurin, Terry",WAS,4.9,67,0.2,NA,1,0,0,8.1,NA,FantasySharks,WR,14109,@NYG,7.7,0.4,0,0.1,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pittman, Michael",IND,6,60,0.3,NA,1,0,0,7.9,NA,FantasySharks,WR,14842,CLE,8,0.9,0.1,0.1,0.1,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London, Drake",ATL,4.8,60,0.3,NA,1,0,0.1,7.7,NA,FantasySharks,WR,15751,@TBB,7.9,1.3,0.2,0.1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutton, Courtland",DEN,5,55,0.4,NA,0,0,0.1,7.6,NA,FantasySharks,WR,13630,GBP,7,1.1,0.1,0.2,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WAS,4.1,45,0.3,NA,5,0.1,0,7.6,NA,FantasySharks,WR,13157,@NYG,5.4,0.9,0.2,0,0.1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeudy, Jerry",DEN,5,60,0.2,NA,1,0,0,7.4,NA,FantasySharks,WR,14833,GBP,7,0.6,0.1,0,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flowers, Zay",BAL,5,57,0.3,NA,1,0,0,7.4,NA,FantasySharks,WR,16190,DET,7.2,0.8,0,0.1,0,0.1,0,0,4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doubs, Romeo",GBP,4,44,0.4,NA,1,0,0,7.1,NA,FantasySharks,WR,15779,@DEN,7,1.2,0.3,0.1,0,0,0,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaheed, Rashid",NOS,2.7,48,0.2,NA,4,0,0,6.9,NA,FantasySharks,WR,16080,JAC,4.4,0.2,0,0.1,0,0.1,0,0.1,33,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Josh",LAC,4.5,59,0.1,NA,0,0,0.1,6.7,NA,FantasySharks,WR,15319,@KCC,7.8,0.7,0,0,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Josh",DET,3,46,0.3,NA,0,0,0,6.7,NA,FantasySharks,WR,13168,@BAL,4.5,0.8,0.2,0,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",KCC,3.8,35,0.3,NA,3,0,0,6,NA,FantasySharks,WR,15289,LAC,5.2,0.8,0.3,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WAS,3.3,37,0.3,NA,1,0,0,6,NA,FantasySharks,WR,15755,@NYG,5.9,0.7,0.1,0.2,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
