id,src_id,pos,player,team,rec_yds,rec_tds,rec,rec_tgt,rush_att,rush_yds,rush_tds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
13680,17283,TE,Hayden Hurst,CAR,23.6,0.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14137,17527,TE,Noah Fant,SEA,23.1,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15419,22841,TE,Kylen Granson,IND,22.1,0.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15800,24562,TE,Connor Heyward,PIT,21.2,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14141,18610,TE,Irv Smith Jr.,CIN,19.4,0.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14341,18835,TE,Donald Parham Jr.,LAC,17.3,0.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14861,19562,TE,Juwan Johnson,NO,19.9,0.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14871,19372,TE,Colby Parkinson,SEA,17.8,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13672,17272,TE,Mike Gesicki,NE,18.9,0.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14870,19423,TE,Adam Trautman,DEN,17.5,0.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13676,17508,TE,Durham Smythe,MIA,14.9,0.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12677,15581,TE,Austin Hooper,LV,13.7,0.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14209,18487,TE,Josh Oliver,MIN,11.6,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16216,22967,TE,Darnell Washington,PIT,12.2,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15337,19539,TE,Noah Gray,KC,10.8,0.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16474,25881,TE,Nate Adkins,DEN,10.4,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15840,23829,TE,Jelani Woods,IND,10.1,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12378,14164,TE,Geoff Swaim,ARI,9.4,0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14239,18397,TE,Foster Moreau,NO,9.9,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12317,14084,TE,C.J. Uzomah,NYJ,9.7,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15916,24561,TE,Andrew Ogletree,IND,8.4,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15332,22795,TE,Tommy Tremble,CAR,8.2,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14876,19456,TE,Josiah Deguara,GB,8.3,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16221,25267,TE,Luke Schoonmaker,DAL,7.6,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15803,23727,TE,Cole Turner,WAS,7.5,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13246,16579,TE,Mo Alie-Cox,IND,7.7,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16333,23119,TE,Elijah Higgins,ARI,7.7,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14875,19389,TE,Harrison Bryant,CLE,7.3,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15344,22833,TE,John Bates,WAS,7.6,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13427,16502,TE,Robert Tonyan,CHI,7.2,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16113,24621,TE,Stone Smartt,LAC,6.6,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13994,16937,TE,Pharaoh Brown,NE,7.5,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15330,20162,TE,Brevin Jordan,HOU,6.4,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13763,18049,TE,Will Dissly,SEA,6,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13753,17415,TE,Jordan Akins,CLE,6.5,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13988,17886,TE,Ross Dwelley,SF,5.7,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15796,23742,TE,Jeremy Ruckert,NYJ,5.9,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12955,14014,TE,Chris Manhertz,DEN,5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15626,23341,TE,Brock Wright,DET,4.8,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14868,19234,TE,Brycen Hopkins,LAR,5.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12213,13966,TE,Blake Bell,KC,4.7,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16483,25349,TE,Ben Sims,GB,4.6,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15873,24238,TE,Daniel Bellinger,NYG,4.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15103,19844,TE,Reggie Gilliam,BUF,4.8,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14146,18561,TE,Drew Sample,CIN,4.5,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16269,25345,TE,Brenton Strange,JAC,4.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15905,24182,TE,Teagan Quitoriano,HOU,4,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12309,13964,TE,MyCole Pruitt,ATL,4.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16312,22923,TE,Josh Whyle,TEN,4.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,25657,TE,Blake Whiteheart,ARI,4,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,23821,TE,Will Mallory,IND,4,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9925,9712,TE,Jimmy Graham,NO,3.5,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14319,18748,TE,Andrew Beck,HOU,2.8,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16218,25346,TE,Payne Durham,TB,3.7,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15798,23781,TE,Isaiah Likely,BAL,4.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8269,9413,TE,Marcedes Lewis,CHI,3.4,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15097,19726,TE,Sean McKeon,DAL,2.7,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16425,25824,TE,Julian Hill,MIA,2.4,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15026,19641,TE,Stephen Sullivan,CAR,2.7,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15541,23193,TE,Jack Stoll,PHI,2.3,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16222,25298,TE,Tucker Kraft,GB,2.6,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14752,18482,TE,Jesper Horsted,LV,2.5,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15795,22756,TE,Charlie Kolar,BAL,2.4,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15563,19510,TE,Mitchell Wilcox,CIN,2.2,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14231,18567,TE,Trevon Wesco,TEN,2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15335,19501,TE,Luke Farrell,JAC,2.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16496,25731,TE,Brady Russell,SEA,1.4,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15909,23174,TE,James Mitchell,DET,1.7,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15929,24568,TE,Ko Kieft,TB,1.2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15041,19701,TE,Lawrence Cager,NYG,1.6,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13940,16743,TE,Johnny Mundt,MIN,1.4,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14984,19665,TE,Charlie Woerner,SF,1.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15333,22807,TE,Tre' McKitty,LAC,1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16219,23761,TE,Davis Allen,LAR,0.8,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14370,17826,TE,Tanner Hudson,CIN,1.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13678,17387,TE,Ian Thomas,CAR,1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15804,24180,TE,Grant Calcaterra,PHI,0.3,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FantasyPros,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11244,NA,TE,"Kelce, Travis",KCC,78,0.6,7.5,10.2,NA,0.1,0,NA,NA,NA,NA,NA,FantasySharks,0,11.4,@DEN,1.9,0.4,0.1,0,0.1,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13671,NA,TE,"Andrews, Mark",BAL,55,0.5,4.4,6.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,8.6,@ARI,1.2,0.3,0.2,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13299,NA,TE,"Kittle, George",SFO,50,0.6,3.9,5.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,8.3,CIN,0.9,0.1,0.2,0,0.2,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13674,NA,TE,"Goedert, Dallas",PHI,56,0.3,4.8,6.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,7.2,@WAS,1,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16214,NA,TE,"LaPorta, Sam",DET,44,0.4,4.2,5.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,7.1,LVR,0.6,0.2,0,0,0.1,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14138,NA,TE,"Hockenson, T.J.",MIN,56,0.2,6,8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0.1,6.9,@GBP,0.9,0.2,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13772,NA,TE,"Schultz, Dalton",HOU,39,0.5,3.7,5.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,6.8,@CAR,1.2,0.3,0.2,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13424,NA,TE,"Hill, Taysom",NOS,30,0.1,3,4,NA,20,0.2,NA,NA,NA,NA,NA,FantasySharks,0,6.7,@IND,0.4,0.1,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12263,NA,TE,"Waller, Darren",NYG,52,0.2,4.7,6.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,6.4,NYJ,0.8,0,0.1,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
