player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"Patterson, Riley",K,DET,NA,1.8,2.1,0,NA,0.2,NA,1,NA,0.4,NA,0.1,NA,3.2,3.2,8.4,NA,NA,FantasySharks,15369,NA,NA,NA,NA,NA,CHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.6,1.7,0,NA,0.4,NA,0.5,NA,0.4,NA,0.3,NA,2.6,2.6,8.3,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@GBP,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butker, Harrison",K,KCC,NA,1.7,1.9,0,NA,0.4,NA,0.7,NA,0.3,NA,0.3,NA,2.8,2.9,8.3,NA,NA,FantasySharks,13354,NA,NA,NA,NA,NA,PHI,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,2,2.2,0,NA,0.7,NA,0.4,NA,0.6,NA,0.3,NA,1.7,1.7,8.2,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,@MIA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.9,2.2,0,NA,0.6,NA,0.6,NA,0.4,NA,0.2,NA,2.6,2.7,8.2,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,CIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.7,2,0,NA,0.4,NA,0.3,NA,0.5,NA,0.5,NA,2.4,2.5,8,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,@BAL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prater, Matt",K,ARI,NA,2,2.2,0,NA,0.3,NA,0.6,NA,0.5,NA,0.5,NA,1.2,1.3,8,NA,NA,FantasySharks,8930,NA,NA,NA,NA,NA,@HOU,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,2,2.2,0,NA,0.7,NA,0.7,NA,0.4,NA,0.3,NA,1.9,2.1,7.9,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,MIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.9,2.1,0,NA,0.6,NA,0.7,NA,0.4,NA,0.2,NA,1.4,1.5,7.4,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,@JAC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ammendola, Matt",K,HOU,NA,1.8,1.9,0,NA,0.6,NA,0.7,NA,0.4,NA,0.1,NA,1.6,1.7,7.3,NA,NA,FantasySharks,15523,NA,NA,NA,NA,NA,ARI,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joseph, Greg",K,MIN,NA,1.7,2.1,0.1,NA,0.6,NA,0.4,NA,0.3,NA,0.3,NA,2.6,2.8,7.3,NA,NA,FantasySharks,13898,NA,NA,NA,NA,NA,@DEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moody, Jake",K,SFO,NA,1.4,1.7,0,NA,0.5,NA,0.5,NA,0.2,NA,0.2,NA,3.2,3.2,7.2,NA,NA,FantasySharks,16286,NA,NA,NA,NA,NA,TBB,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.8,2.1,0,NA,0.5,NA,0.7,NA,0.2,NA,0.4,NA,1.6,1.6,7.1,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,@SFO,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.4,1.6,0,NA,0.4,NA,0.5,NA,0.2,NA,0.3,NA,2.8,2.8,7.1,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,@KCC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Havrisik, Lucas",K,LAR,NA,1.8,2.2,0,NA,0.3,NA,0.6,NA,0.5,NA,0.4,NA,1.2,1.3,6.9,NA,NA,FantasySharks,16043,NA,NA,NA,NA,NA,SEA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.2,1.5,0,NA,0.2,NA,0.3,NA,0.6,NA,0.1,NA,3.4,3.5,6.8,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,LVR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.5,1.6,0,NA,0.3,NA,0.5,NA,0.3,NA,0.3,NA,1.7,1.9,6.5,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,@DET,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boswell, Chris",K,PIT,NA,1.7,2,0,NA,0.4,NA,0.4,NA,0.6,NA,0.4,NA,1.4,1.4,6.5,NA,NA,FantasySharks,11936,NA,NA,NA,NA,NA,@CLE,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.2,1.4,0,NA,0.2,NA,0.6,NA,0.3,NA,0.2,NA,2.8,2.9,6.2,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,NYJ,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.6,1.9,0,NA,0.2,NA,0.7,NA,0.5,NA,0.2,NA,1.4,1.5,6.2,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,DAL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Anders",K,GBP,NA,1.4,1.7,0,NA,0.5,NA,0.7,NA,0.1,NA,0.1,NA,1.8,1.9,5.6,NA,NA,FantasySharks,16339,NA,NA,NA,NA,NA,LAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,WAS,NA,1.3,1.7,0,NA,0.3,NA,0.4,NA,0.4,NA,0.2,NA,1.7,1.8,5.5,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,NYG,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAC,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,14391,FFToday,11947,NA,NA,NA,NA,NA,TEN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,18715,FFToday,16414,NA,NA,NA,NA,NA,CAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,15827,FFToday,13354,NA,NA,NA,NA,NA,PHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,18599,FFToday,16286,NA,NA,NA,NA,NA,TB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,17860,FFToday,15369,NA,NA,NA,NA,NA,CHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,16208,FFToday,13832,NA,NA,NA,NA,NA,LV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,16763,FFToday,14600,NA,NA,NA,NA,NA,NYG,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,12674,FFToday,10976,NA,NA,NA,NA,NA,CIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,HOU,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,17767,FFToday,15523,NA,NA,NA,NA,NA,ARI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,17010,FFToday,14983,NA,NA,NA,NA,NA,NYJ,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18493,FFToday,16339,NA,NA,NA,NA,NA,LAC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LAR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18780,FFToday,16043,NA,NA,NA,NA,NA,SEA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16084,FFToday,13898,NA,NA,NA,NA,NA,DEN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,3192,FFToday,8930,NA,NA,NA,NA,NA,HOU,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,14392,FFToday,11945,NA,NA,NA,NA,NA,DET,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,12435,FFToday,10862,NA,NA,NA,NA,NA,WAS,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,16824,FFToday,14717,NA,NA,NA,NA,NA,SF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,16055,FFToday,13719,NA,NA,NA,NA,NA,DAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,18318,FFToday,15979,NA,NA,NA,NA,NA,GB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,15860,FFToday,13303,NA,NA,NA,NA,NA,KC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,13168,FFToday,11387,NA,NA,NA,NA,NA,PIT,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,14750,FFToday,12956,NA,NA,NA,NA,NA,MIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,17642,FFToday,15368,NA,NA,NA,NA,NA,BAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,14584,FFToday,12437,NA,NA,NA,NA,NA,LAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14644,FFToday,11936,NA,NA,NA,NA,NA,CLE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16155,FFToday,13718,NA,NA,NA,NA,NA,MIA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,3188,FFToday,8851,NA,NA,NA,NA,NA,JAC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,12445,FFToday,10868,NA,NA,NA,NA,NA,BUF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,11,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,NA,0,K10,2/2,3/3,58%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,10.95,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,CINThu 8:15 PM,NA,NA,3,K2,2/1,2/2,96%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.56,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,NYGSun 1:00 PM,NA,NA,4,K27,2/2,2/2,12%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.14,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,@DENSun 8:20 PM,NA,NA,3,K19,2/1,2/2,37%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.12,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,3,K26,2/1,2/2,14%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.91,NA,16587,FleaFlicker,15369,NA,NA,NA,NA,NA,CHISun 1:00 PM,NA,NA,9,K15,2/2,2/2,24%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.87,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,NA,PHIMon 8:15 PM,NA,NA,0,K1,2/1,2/2,86%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,9.82,NA,17665,FleaFlicker,16286,NA,NA,NA,NA,NA,TBSun 4:05 PM,NA,NA,9,K3,2/1,2/2,41%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,9.56,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@SFSun 4:05 PM,NA,NA,5,K22,2/1,1/1,28%,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,HOU,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.45,NA,16225,FleaFlicker,15523,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,7,NA,2/1,2/2,4%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.32,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,NYJSun 4:25 PM,NA,NA,3,K4,2/2,2/2,83%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAC,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.21,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,9,K12,2/2,2/2,71%,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LAR,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.21,NA,17574,FleaFlicker,16043,NA,NA,NA,NA,NA,SEASun 4:25 PM,NA,NA,0,K30,2/1,2/2,2%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.08,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,@KCMon 8:15 PM,NA,NA,0,K7,2/1,2/2,82%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.94,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,4,K18,2/2,1/1,18%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,8.85,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,7,K13,2/2,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,8.32,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,7,K25,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.15,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,@BALThu 8:15 PM,NA,NA,7,K8,2/2,2/2,68%,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,8.14,NA,8478,FleaFlicker,10862,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,3,NA,2/1,1/1,2%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.08,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,6,K28,2/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6.51,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,MINSun 8:20 PM,NA,NA,9,K23,1/2,2/2,14%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.39,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,5,K16,1/2,2/2,72%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.95,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,5,K11,1/1,1/1,72%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.92,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,6,K24,1/1,1/1,32%,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.78,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,7,K21,1/1,1/1,73%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,5.72,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,3,K6,1/1,1/1,56%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.56,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,5,K14,1/1,2/2,34%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,5.51,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,@BUFSun 4:25 PM,NA,NA,7,K17,1/1,1/1,33%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,NYG,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,3.73,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,3,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
IRKa'imi Fairbairn,K,HOU,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,7,NA,0/0,0/0,12%,NA,NA,NA,NA,NA,NA,NA
Michael Badgley,K,DET,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14050,FleaFlicker,13980,NA,NA,NA,NA,NA,CHISun 1:00 PM,NA,NA,9,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,1.86,2.19,0.05,NA,0.51,NA,0.49,NA,0.57,NA,0.2,NA,3.73,NA,10.17,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,6.11,14.23,#28,1,10.16,10.16,10.16
Jason Sanders,K,MIA,NA,1.74,2.08,0.02,NA,0.4,NA,0.68,NA,0.53,NA,0.1,NA,3.71,NA,9.63,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,5.7,13.56,#23,2,9.63,9.63,9.63
Riley Patterson,K,DET,NA,1.8,2.13,0.11,NA,0.67,NA,0.52,NA,0.4,NA,0.11,NA,3.56,NA,9.6,NA,riley-patterson,NumberFire,15369,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,5.12,14.08,#26,3,9.61,9.61,9.61
Harrison Butker,K,KC,NA,1.83,1.98,0,NA,0.45,NA,0.67,NA,0.55,NA,0.17,NA,3.16,NA,9.57,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,4.18,14.96,#16,4,9.57,9.57,9.57
Cameron Dicker,K,LAC,NA,1.84,2.01,0.04,NA,0.48,NA,0.62,NA,0.48,NA,0.18,NA,3.3,NA,9.53,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,6.37,12.69,#18,5,9.54,9.54,9.54
Brandon McManus,K,JAC,NA,2.05,2.36,0.02,NA,0.43,NA,0.66,NA,0.56,NA,0.27,NA,2.52,NA,9.45,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,4.6,14.3,#25,6,9.44,9.44,9.44
Jake Moody,K,SF,NA,1.68,2.08,0.02,NA,0.7,NA,0.44,NA,0.44,NA,0.09,NA,3.19,NA,8.89,NA,jake-moody,NumberFire,16286,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.76,13.02,#12,7,8.88,8.88,8.88
Jake Elliott,K,PHI,NA,1.75,1.98,0.02,NA,0.5,NA,0.55,NA,0.45,NA,0.29,NA,2.33,NA,8.78,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,5.1,12.46,#4,8,8.79,8.79,8.79
Matt Prater,K,ARI,NA,1.96,2.09,0.04,NA,0.55,NA,0.51,NA,0.67,NA,0.19,NA,1.82,NA,8.75,NA,matt-prater,NumberFire,8930,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,5.02,12.48,#24,9,8.75,8.75,8.75
Joey Slye,K,WSH,NA,1.73,2.13,0,NA,0.56,NA,0.55,NA,0.54,NA,0.11,NA,2.65,NA,8.68,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,5.1,12.26,#27,10,8.69,8.69,8.69
Dustin Hopkins,K,CLE,NA,1.78,2,0,NA,0.36,NA,0.69,NA,0.6,NA,0.2,NA,1.98,NA,8.54,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,4.28,12.8,#9,11,8.53,8.53,8.53
Cairo Santos,K,CHI,NA,1.78,2.07,0.07,NA,0.36,NA,0.72,NA,0.39,NA,0.19,NA,2.56,NA,8.53,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.52,13.54,#17,12,8.52,8.52,8.52
Wil Lutz,K,DEN,NA,1.63,2.31,0.05,NA,0.63,NA,0.44,NA,0.44,NA,0.08,NA,3,NA,8.51,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,3.52,13.5,#10,13,8.52,8.52,8.52
